trade_date,symbol,close,adj_close,source
2024-05-31,FLAT,100.0000,100.0000,fixture
2024-06-03,FLAT,100.0000,100.0000,fixture
2024-06-04,FLAT,100.0000,100.0000,fixture
2024-06-05,FLAT,100.0000,100.0000,fixture
2024-06-06,FLAT,100.0000,100.0000,fixture
2024-06-07,FLAT,100.0000,100.0000,fixture
2024-06-10,FLAT,100.0000,100.0000,fixture
2024-06-11,FLAT,100.0000,100.0000,fixture
2024-06-12,FLAT,100.0000,100.0000,fixture
2024-06-13,FLAT,100.0000,100.0000,fixture
2024-06-14,FLAT,100.0000,100.0000,fixture
2024-06-17,FLAT,100.0000,100.0000,fixture
2024-06-18,FLAT,100.0000,100.0000,fixture
2024-06-19,FLAT,100.0000,100.0000,fixture
2024-06-20,FLAT,100.0000,100.0000,fixture
2024-06-21,FLAT,100.0000,100.0000,fixture
2024-06-24,FLAT,100.0000,100.0000,fixture
2024-06-25,FLAT,100.0000,100.0000,fixture
2024-06-26,FLAT,100.0000,100.0000,fixture
2024-06-27,FLAT,100.0000,100.0000,fixture
2024-06-28,FLAT,100.0000,100.0000,fixture
2024-07-01,FLAT,100.0000,100.0000,fixture
2024-07-02,FLAT,100.0000,100.0000,fixture
2024-07-03,FLAT,100.0000,100.0000,fixture
2024-07-04,FLAT,100.0000,100.0000,fixture
2024-07-05,FLAT,100.0000,100.0000,fixture
2024-07-08,FLAT,100.0000,100.0000,fixture
2024-07-09,FLAT,100.0000,100.0000,fixture
2024-07-10,FLAT,100.0000,100.0000,fixture
2024-07-11,FLAT,100.0000,100.0000,fixture
2024-07-12,FLAT,100.0000,100.0000,fixture
2024-07-15,FLAT,100.0000,100.0000,fixture
2024-07-16,FLAT,100.0000,100.0000,fixture
2024-07-17,FLAT,100.0000,100.0000,fixture
2024-07-18,FLAT,100.0000,100.0000,fixture
2024-07-19,FLAT,100.0000,100.0000,fixture
2024-07-22,FLAT,100.0000,100.0000,fixture
2024-07-23,FLAT,100.0000,100.0000,fixture
2024-07-24,FLAT,100.0000,100.0000,fixture
2024-07-25,FLAT,100.0000,100.0000,fixture
2024-07-26,FLAT,100.0000,100.0000,fixture
2024-07-29,FLAT,100.0000,100.0000,fixture
2024-07-30,FLAT,100.0000,100.0000,fixture
2024-07-31,FLAT,100.0000,100.0000,fixture
2024-08-01,FLAT,100.0000,100.0000,fixture
2024-08-02,FLAT,100.0000,100.0000,fixture
2024-08-05,FLAT,100.0000,100.0000,fixture
2024-08-06,FLAT,100.0000,100.0000,fixture
2024-08-07,FLAT,100.0000,100.0000,fixture
2024-08-08,FLAT,100.0000,100.0000,fixture
2024-08-09,FLAT,100.0000,100.0000,fixture
2024-08-12,FLAT,100.0000,100.0000,fixture
2024-08-13,FLAT,100.0000,100.0000,fixture
2024-08-14,FLAT,100.0000,100.0000,fixture
2024-08-15,FLAT,100.0000,100.0000,fixture
2024-08-16,FLAT,100.0000,100.0000,fixture
2024-08-19,FLAT,100.0000,100.0000,fixture
2024-08-20,FLAT,100.0000,100.0000,fixture
2024-08-21,FLAT,100.0000,100.0000,fixture
2024-08-22,FLAT,100.0000,100.0000,fixture
2024-08-23,FLAT,100.0000,100.0000,fixture
2024-08-26,FLAT,100.0000,100.0000,fixture
2024-08-27,FLAT,100.0000,100.0000,fixture
2024-08-28,FLAT,100.0000,100.0000,fixture
2024-08-29,FLAT,100.0000,100.0000,fixture
2024-08-30,FLAT,100.0000,100.0000,fixture
2024-09-02,FLAT,100.0000,100.0000,fixture
2024-09-03,FLAT,100.0000,100.0000,fixture
2024-09-04,FLAT,100.0000,100.0000,fixture
2024-09-05,FLAT,100.0000,100.0000,fixture
2024-09-06,FLAT,100.0000,100.0000,fixture
2024-09-09,FLAT,100.0000,100.0000,fixture
