trade_date,symbol,close,adj_close,source
2024-07-15,FALL,65.8608,65.8608,fixture
2024-07-16,FALL,65.6632,65.6632,fixture
2024-07-17,FALL,65.4662,65.4662,fixture
2024-07-18,FALL,65.2698,65.2698,fixture
2024-07-19,FALL,65.0740,65.0740,fixture
2024-07-22,FALL,64.8788,64.8788,fixture
2024-07-23,FALL,64.6842,64.6842,fixture
2024-07-24,FALL,64.4901,64.4901,fixture
2024-07-25,FALL,64.2966,64.2966,fixture
2024-07-26,FALL,64.1037,64.1037,fixture
2024-07-29,FALL,63.9114,63.9114,fixture
2024-07-30,FALL,63.7197,63.7197,fixture
2024-07-31,FALL,63.5285,63.5285,fixture
2024-08-01,FALL,63.3380,63.3380,fixture
2024-08-02,FALL,63.1479,63.1479,fixture
2024-08-05,FALL,62.9585,62.9585,fixture
2024-08-06,FALL,62.7696,62.7696,fixture
2024-08-07,FALL,62.5813,62.5813,fixture
2024-08-08,FALL,62.3936,62.3936,fixture
2024-08-09,FALL,62.2064,62.2064,fixture
2024-08-12,FALL,62.0198,62.0198,fixture
2024-08-13,FALL,61.8337,61.8337,fixture
2024-08-14,FALL,61.6482,61.6482,fixture
2024-08-15,FALL,61.4633,61.4633,fixture
2024-08-16,FALL,61.2789,61.2789,fixture
2024-08-19,FALL,61.0950,61.0950,fixture
2024-08-20,FALL,60.9118,60.9118,fixture
2024-08-21,FALL,60.7290,60.7290,fixture
2024-08-22,FALL,60.5468,60.5468,fixture
2024-08-23,FALL,60.3652,60.3652,fixture
2024-08-26,FALL,60.1841,60.1841,fixture
2024-08-27,FALL,60.0035,60.0035,fixture
2024-08-28,FALL,59.8235,59.8235,fixture
2024-08-29,FALL,59.6441,59.6441,fixture
2024-08-30,FALL,59.4651,59.4651,fixture
2024-09-02,FALL,59.2867,59.2867,fixture
2024-09-03,FALL,59.1089,59.1089,fixture
2024-09-04,FALL,58.9315,58.9315,fixture
2024-09-05,FALL,58.7548,58.7548,fixture
2024-09-06,FALL,58.5785,58.5785,fixture
2024-09-09,FALL,58.4028,58.4028,fixture
