trade_date,symbol,close,adj_close,source
2024-02-22,DIPS,83.0719,83.0719,fixture
2024-02-23,DIPS,82.6565,82.6565,fixture
2024-02-26,DIPS,82.2432,82.2432,fixture
2024-02-27,DIPS,81.8320,81.8320,fixture
2024-02-28,DIPS,81.4229,81.4229,fixture
2024-02-29,DIPS,81.0157,81.0157,fixture
2024-03-01,DIPS,80.6107,80.6107,fixture
2024-03-04,DIPS,80.2076,80.2076,fixture
2024-03-05,DIPS,79.8066,79.8066,fixture
2024-03-06,DIPS,79.4075,79.4075,fixture
2024-03-07,DIPS,79.0105,79.0105,fixture
2024-03-08,DIPS,78.6154,78.6154,fixture
2024-03-11,DIPS,78.2224,78.2224,fixture
2024-03-12,DIPS,77.8313,77.8313,fixture
2024-03-13,DIPS,77.4421,77.4421,fixture
2024-03-14,DIPS,77.0549,77.0549,fixture
2024-03-15,DIPS,76.6696,76.6696,fixture
2024-03-18,DIPS,76.2863,76.2863,fixture
2024-03-19,DIPS,75.9048,75.9048,fixture
2024-03-20,DIPS,75.5253,75.5253,fixture
2024-03-21,DIPS,75.1477,75.1477,fixture
2024-03-22,DIPS,74.7719,74.7719,fixture
2024-03-25,DIPS,74.3981,74.3981,fixture
2024-03-26,DIPS,74.0261,74.0261,fixture
2024-03-27,DIPS,74.3222,74.3222,fixture
2024-03-28,DIPS,74.6195,74.6195,fixture
2024-03-29,DIPS,74.9180,74.9180,fixture
2024-04-01,DIPS,75.2176,75.2176,fixture
2024-04-02,DIPS,75.5185,75.5185,fixture
2024-04-03,DIPS,75.8206,75.8206,fixture
2024-04-04,DIPS,76.1239,76.1239,fixture
2024-04-05,DIPS,76.4284,76.4284,fixture
2024-04-08,DIPS,76.7341,76.7341,fixture
2024-04-09,DIPS,77.0410,77.0410,fixture
2024-04-10,DIPS,77.3492,77.3492,fixture
2024-04-11,DIPS,77.6586,77.6586,fixture
2024-04-12,DIPS,77.9692,77.9692,fixture
2024-04-15,DIPS,78.2811,78.2811,fixture
2024-04-16,DIPS,78.5942,78.5942,fixture
2024-04-17,DIPS,78.9086,78.9086,fixture
2024-04-18,DIPS,79.2242,79.2242,fixture
2024-04-19,DIPS,79.5411,79.5411,fixture
2024-04-22,DIPS,79.8593,79.8593,fixture
2024-04-23,DIPS,80.1787,80.1787,fixture
2024-04-24,DIPS,80.4994,80.4994,fixture
2024-04-25,DIPS,80.8214,80.8214,fixture
2024-04-26,DIPS,81.1447,81.1447,fixture
2024-04-29,DIPS,81.4693,81.4693,fixture
2024-04-30,DIPS,81.7952,81.7952,fixture
2024-05-01,DIPS,82.1224,82.1224,fixture
2024-05-02,DIPS,82.4508,82.4508,fixture
2024-05-03,DIPS,82.7806,82.7806,fixture
2024-05-06,DIPS,83.1118,83.1118,fixture
2024-05-07,DIPS,83.4442,83.4442,fixture
2024-05-08,DIPS,83.7780,83.7780,fixture
2024-05-09,DIPS,84.1131,84.1131,fixture
2024-05-10,DIPS,84.4496,84.4496,fixture
2024-05-13,DIPS,84.7874,84.7874,fixture
2024-05-14,DIPS,85.1265,85.1265,fixture
2024-05-15,DIPS,85.4670,85.4670,fixture
2024-05-16,DIPS,85.8089,85.8089,fixture
2024-05-17,DIPS,86.1521,86.1521,fixture
2024-05-20,DIPS,86.4967,86.4967,fixture
2024-05-21,DIPS,86.8427,86.8427,fixture
2024-05-22,DIPS,87.1901,87.1901,fixture
2024-05-23,DIPS,87.5388,87.5388,fixture
2024-05-24,DIPS,87.8890,87.8890,fixture
2024-05-27,DIPS,88.2406,88.2406,fixture
2024-05-28,DIPS,88.5935,88.5935,fixture
2024-05-29,DIPS,88.9479,88.9479,fixture
2024-05-30,DIPS,89.3037,89.3037,fixture
2024-05-31,DIPS,89.6609,89.6609,fixture
2024-06-03,DIPS,90.0195,90.0195,fixture
2024-06-04,DIPS,90.3796,90.3796,fixture
2024-06-05,DIPS,90.7411,90.7411,fixture
2024-06-06,DIPS,91.1041,91.1041,fixture
2024-06-07,DIPS,91.4685,91.4685,fixture
2024-06-10,DIPS,91.8344,91.8344,fixture
2024-06-11,DIPS,92.2017,92.2017,fixture
2024-06-12,DIPS,92.5705,92.5705,fixture
2024-06-13,DIPS,92.9408,92.9408,fixture
2024-06-14,DIPS,93.3126,93.3126,fixture
2024-06-17,DIPS,93.6858,93.6858,fixture
2024-06-18,DIPS,94.0606,94.0606,fixture
2024-06-19,DIPS,94.4368,94.4368,fixture
2024-06-20,DIPS,94.8146,94.8146,fixture
2024-06-21,DIPS,95.1938,95.1938,fixture
2024-06-24,DIPS,95.5746,95.5746,fixture
2024-06-25,DIPS,95.9569,95.9569,fixture
2024-06-26,DIPS,96.3407,96.3407,fixture
2024-06-27,DIPS,96.7261,96.7261,fixture
2024-06-28,DIPS,97.1130,97.1130,fixture
2024-07-01,DIPS,97.5014,97.5014,fixture
2024-07-02,DIPS,97.8914,97.8914,fixture
2024-07-03,DIPS,98.2830,98.2830,fixture
2024-07-04,DIPS,98.6761,98.6761,fixture
2024-07-05,DIPS,99.0708,99.0708,fixture
2024-07-08,DIPS,99.4671,99.4671,fixture
2024-07-09,DIPS,99.8650,99.8650,fixture
2024-07-10,DIPS,100.2645,100.2645,fixture
2024-07-11,DIPS,100.6655,100.6655,fixture
2024-07-12,DIPS,101.0682,101.0682,fixture
2024-07-15,DIPS,101.4725,101.4725,fixture
2024-07-16,DIPS,101.8783,101.8783,fixture
2024-07-17,DIPS,102.2859,102.2859,fixture
2024-07-18,DIPS,102.6950,102.6950,fixture
2024-07-19,DIPS,103.1058,103.1058,fixture
2024-07-22,DIPS,103.5182,103.5182,fixture
2024-07-23,DIPS,103.9323,103.9323,fixture
2024-07-24,DIPS,104.3480,104.3480,fixture
2024-07-25,DIPS,104.7654,104.7654,fixture
2024-07-26,DIPS,105.1845,105.1845,fixture
2024-07-29,DIPS,105.6052,105.6052,fixture
2024-07-30,DIPS,106.0276,106.0276,fixture
2024-07-31,DIPS,106.4517,106.4517,fixture
2024-08-01,DIPS,106.8775,106.8775,fixture
2024-08-02,DIPS,107.3050,107.3050,fixture
2024-08-05,DIPS,107.7343,107.7343,fixture
2024-08-06,DIPS,108.1652,108.1652,fixture
2024-08-07,DIPS,108.5979,108.5979,fixture
2024-08-08,DIPS,109.0323,109.0323,fixture
2024-08-09,DIPS,109.4684,109.4684,fixture
2024-08-12,DIPS,109.9063,109.9063,fixture
2024-08-13,DIPS,110.3459,110.3459,fixture
2024-08-14,DIPS,110.7873,110.7873,fixture
2024-08-15,DIPS,111.2304,111.2304,fixture
2024-08-16,DIPS,111.6753,111.6753,fixture
2024-08-19,DIPS,112.1220,112.1220,fixture
2024-08-20,DIPS,112.5705,112.5705,fixture
2024-08-21,DIPS,113.0208,113.0208,fixture
2024-08-22,DIPS,113.4729,113.4729,fixture
2024-08-23,DIPS,113.9268,113.9268,fixture
2024-08-26,DIPS,114.3825,114.3825,fixture
2024-08-27,DIPS,114.8400,114.8400,fixture
2024-08-28,DIPS,115.2994,115.2994,fixture
2024-08-29,DIPS,115.7606,115.7606,fixture
2024-08-30,DIPS,116.2236,116.2236,fixture
2024-09-02,DIPS,116.6885,116.6885,fixture
2024-09-03,DIPS,117.1553,117.1553,fixture
2024-09-04,DIPS,117.6239,117.6239,fixture
2024-09-05,DIPS,118.0944,118.0944,fixture
2024-09-06,DIPS,118.5668,118.5668,fixture
2024-09-09,DIPS,119.0410,119.0410,fixture
